#code;product-code;x;y;level;
C03767;P0187;6;5;12;
C04978;P0368;6;5;14;
C04696;P0473;6;5;15;
C03571;P0390;6;5;16;
C03303;P0401;6;5;17;
C00075;P0218;6;5;20;
C00992;P0312;6;6;2;
C03182;P0424;6;6;3;
C01782;P0078;6;6;4;
C04318;P0316;6;6;5;
C01895;P0430;6;6;6;
C04258;P0265;6;6;7;
C02237;P0169;6;6;9;
C04334;P0034;6;6;10;
C01928;P0077;6;6;11;
C01497;P0038;6;6;12;
C04001;P0085;6;6;13;
C03822;P0057;6;6;14;
C04443;P0366;6;6;15;
C03237;P0265;6;6;16;
C03500;P0123;6;6;17;
C01796;P0168;6;6;18;
C02517;P0365;6;6;19;
C05011;P0277;6;6;20;
C03576;P0454;6;7;1;
C04730;P0063;6;7;2;
C03552;P0355;6;7;3;
C00629;P0276;6;7;4;
C00435;P0054;6;7;5;
C00957;P0082;6;7;6;
C03521;P0431;6;7;8;
C01052;P0488;6;7;10;
C04557;P0346;6;7;11;
C00171;P0424;6;7;12;
C02076;P0273;6;7;13;
C02787;P0469;6;7;14;
C04404;P0034;6;7;15;
C02371;P0348;6;7;16;
C00423;P0352;6;7;17;
C04072;P0250;6;7;18;
C02149;P0167;6;7;19;
C02241;P0156;6;7;20;
C00680;P0103;6;8;1;
C01588;P0150;6;8;2;
C02454;P0028;6;8;3;
C02838;P0185;6;8;4;
C04865;P0357;6;8;5;
C00410;P0020;6;8;6;
C03094;P0300;6;8;7;
C02705;P0290;6;8;8;
C00607;P0184;6;8;9;
C02682;P0220;6;8;10;
C00094;P0019;6;8;11;
C02592;P0022;6;8;12;
C04376;P0028;6;8;13;
C02890;P0217;6;8;14;
C00994;P0400;6;8;15;
C01002;P0482;6;8;16;
C04080;P0177;6;8;17;
C01668;P0496;6;8;18;
C00861;P0452;6;8;19;
C01050;P0310;6;8;20;
C03752;P0120;6;9;1;
C03908;P0323;6;9;2;
C00445;P0425;6;9;3;
C03883;P0329;6;9;4;
C03278;P0297;6;9;6;
C00696;P0390;6;9;7;
C04610;P0458;6;9;8;
C02335;P0299;6;9;10;
C00914;P0205;6;9;11;
C01007;P0305;6;9;12;
C01860;P0484;6;9;13;
C03189;P0361;6;9;14;
C01777;P0315;6;9;15;
C03978;P0305;6;9;16;
C03690;P0137;6;9;18;
C00095;P0294;6;9;19;
C05056;P0368;6;9;20;
C04075;P0336;6;10;1;
C00234;P0474;6;10;2;
C00099;P0204;6;10;3;
C01808;P0460;6;10;4;
C04416;P0389;6;10;5;
C02514;P0441;6;10;6;
C04108;P0357;6;10;7;
C02088;P0018;6;10;8;
C02361;P0166;6;10;9;
C05023;P0039;6;10;10;
C00899;P0333;6;10;11;
C00305;P0102;6;10;12;
C04015;P0182;6;10;13;
C01422;P0097;6;10;14;
C03070;P0012;6;10;15;
C02151;P0030;6;10;16;
C04147;P0366;6;10;17;
C02967;P0191;6;10;18;
C03144;P0018;6;10;20;
C02359;P0018;7;1;1;
C02480;P0492;7;1;5;
C04004;P0265;7;1;6;
C04229;P0301;7;1;7;
C03625;P0475;7;1;8;
C03684;P0248;7;1;9;
C02907;P0085;7;1;10;
C03826;P0349;7;1;12;
C04613;P0487;7;1;13;
C01651;P0011;7;1;14;
C03617;P0050;7;1;15;
C04288;P0115;7;1;16;
C00700;P0448;7;1;17;
C04661;P0155;7;1;18;
C02535;P0339;7;1;20;
C03727;P0435;7;2;1;
C00684;P0083;7;2;2;
C03355;P0174;7;2;3;
C04219;P0191;7;2;4;
C02630;P0223;7;2;5;
C02192;P0177;7;2;6;
C01949;P0424;7;2;7;
C01896;P0462;7;2;8;
C02836;P0359;7;2;9;
C01437;P0140;7;2;10;
C02412;P0313;7;2;11;
C03392;P0382;7;2;12;
C01674;P0204;7;2;13;
C03836;P0472;7;2;14;
C04395;P0239;7;2;15;
C02112;P0083;7;2;16;
C04468;P0330;7;2;17;
C01748;P0396;7;2;18;
C00849;P0297;7;2;19;
C00511;P0011;7;2;20;
C02804;P0214;7;3;1;
C04465;P0441;7;3;2;
C01750;P0289;7;3;3;
C01282;P0340;7;3;4;
C03251;P0085;7;3;5;
C02384;P0351;7;3;6;
C01316;P0003;7;3;7;
C03669;P0062;7;3;8;
C00725;P0426;7;3;9;
C00762;P0429;7;3;10;
C01482;P0470;7;3;11;
C04814;P0440;7;3;12;
C03243;P0336;7;3;14;
C03377;P0006;7;3;15;
C04232;P0057;7;3;16;
C03140;P0408;7;3;17;
C01600;P0062;7;3;18;
C04462;P0113;7;3;19;
C04248;P0368;7;4;1;
C02912;P0288;7;4;3;
C04890;P0054;7;4;4;
C02477;P0100;7;4;5;
C01606;P0179;7;4;6;
C01405;P0247;7;4;7;
C00056;P0320;7;4;8;
C04810;P0012;7;4;9;
C01097;P0100;7;4;11;
C05009;P0415;7;4;14;
C00587;P0013;7;4;15;
C01086;P0341;7;4;16;
C02739;P0056;7;4;17;
C01208;P0384;7;4;18;
C00811;P0291;7;4;20;
C00232;P0002;7;5;2;
C02790;P0071;7;5;3;
C03724;P0465;7;5;5;
C02441;P0479;7;5;7;
C00948;P0011;7;5;9;
C03030;P0180;7;5;11;
C02283;P0452;7;5;12;
C01091;P0094;7;5;13;
C01305;P0250;7;5;14;
C02585;P0125;7;5;15;
C03475;P0238;7;5;16;
C02030;P0129;7;5;17;
C03358;P0225;7;5;19;
C00444;P0481;7;5;20;
C04360;P0270;7;6;1;
C00969;P0083;7;6;2;
C00604;P0205;7;6;4;
C01040;P0075;7;6;5;
C03757;P0409;7;6;6;
C00711;P0488;7;6;7;
C00928;P0283;7;6;8;
C01523;P0243;7;6;9;
C03614;P0335;7;6;12;
C00361;P0406;7;6;13;
C04718;P0116;7;6;14;
C04922;P0277;7;6;16;
C02079;P0088;7;6;18;
C04332;P0131;7;6;20;
C03026;P0430;7;7;1;
C02875;P0464;7;7;2;
C03157;P0048;7;7;3;
C04966;P0158;7;7;5;
C01913;P0327;7;7;6;
C00796;P0493;7;7;9;
C03719;P0024;7;7;10;
C03992;P0133;7;7;11;
C04424;P0079;7;7;12;
C03457;P0067;7;7;14;
C05036;P0337;7;7;15;
C04553;P0319;7;7;16;
C02752;P0319;7;7;17;
C03610;P0156;7;7;19;
C02760;P0282;7;7;20;
C03770;P0407;7;8;1;
C05032;P0251;7;8;2;
C01723;P0014;7;8;6;
C01189;P0314;7;8;7;
C05051;P0100;7;8;8;
C00955;P0241;7;8;9;
C03832;P0143;7;8;11;
C02771;P0109;7;8;12;
C04343;P0229;7;8;14;
C04149;P0257;7;8;15;
C04213;P0374;7;8;17;
C03574;P0347;7;8;18;
C02751;P0106;7;8;19;
C01048;P0417;7;8;20;
C03065;P0492;7;9;1;
C03831;P0419;7;9;2;
C01136;P0055;7;9;5;
C03811;P0046;7;9;6;
C03419;P0459;7;9;7;
C02344;P0141;7;9;9;
C04479;P0376;7;9;10;
C00170;P0483;7;9;11;
C02680;P0244;7;9;12;
C04879;P0153;7;9;13;
C04432;P0076;7;9;14;
C00315;P0469;7;9;15;
C00973;P0104;7;9;16;
C00251;P0085;7;9;17;
C00633;P0416;7;9;18;
C03023;P0068;7;9;19;
C02961;P0120;7;9;20;
C01542;P0300;7;10;1;
C01874;P0039;7;10;2;
C01070;P0181;7;10;3;
C02958;P0289;7;10;4;
C04152;P0483;7;10;5;
C04932;P0317;7;10;6;
C03696;P0180;7;10;7;
C00470;P0329;7;10;8;
C00016;P0058;7;10;9;
C02908;P0103;7;10;10;
C04957;P0279;7;10;11;
C01296;P0014;7;10;12;
C04456;P0406;7;10;13;
C03292;P0042;7;10;14;
C00807;P0339;7;10;15;
C02660;P0238;7;10;16;
C00797;P0251;7;10;17;
C02637;P0368;7;10;18;
C02959;P0200;7;10;19;
C01783;P0218;7;10;20;
C02937;P0437;8;1;1;
C00051;P0149;8;1;2;
C01577;P0357;8;1;3;
C03215;P0457;8;1;4;
C01389;P0371;8;1;5;
C04463;P0414;8;1;6;
C00503;P0084;8;1;7;
C03742;P0047;8;1;8;
C02351;P0242;8;1;9;
C03009;P0231;8;1;10;
C04990;P0095;8;1;11;
C03396;P0052;8;1;13;
C02550;P0367;8;1;14;
C02736;P0027;8;1;15;
C02519;P0420;8;1;16;
C00054;P0171;8;1;17;
C04131;P0133;8;1;18;
C03644;P0097;8;1;19;
C01250;P0219;8;1;20;
C04755;P0023;8;2;1;
C02636;P0446;8;2;2;
C02522;P0048;8;2;3;
C00191;P0386;8;2;4;
C02859;P0345;8;2;5;
C04742;P0131;8;2;6;
C01726;P0069;8;2;7;
C04650;P0347;8;2;8;
C01201;P0033;8;2;9;
C01093;P0260;8;2;10;
C03441;P0176;8;2;11;
C00282;P0388;8;2;12;
C00143;P0044;8;2;13;
C04515;P0222;8;2;14;
C03429;P0251;8;2;15;
C02285;P0398;8;2;16;
C01247;P0364;8;2;17;
C04683;P0128;8;2;18;
C02626;P0235;8;2;19;
C03062;P0349;8;2;20;
C00818;P0441;8;3;1;
C01021;P0389;8;3;2;
C03821;P0478;8;3;3;
C05045;P0143;8;3;4;
C04170;P0040;8;3;5;
C04043;P0423;8;3;6;
C04231;P0313;8;3;7;
C03642;P0184;8;3;8;
C02569;P0098;8;3;10;
C04178;P0444;8;3;11;
C03686;P0074;8;3;12;
C01522;P0232;8;3;13;
C00277;P0209;8;3;14;
C01198;P0481;8;3;15;
C01872;P0414;8;3;16;
C02393;P0395;8;3;19;
C01508;P0431;8;3;20;
C02167;P0107;8;4;1;
C00967;P0398;8;4;2;
C02083;P0395;8;4;3;
C03058;P0344;8;4;4;
C02547;P0276;8;4;5;
C01092;P0345;8;4;6;
C01113;P0081;8;4;7;
C02800;P0090;8;4;8;
C02983;P0309;8;4;9;
C01665;P0251;8;4;10;
C00156;P0131;8;4;11;
C04550;P0479;8;4;12;
C00884;P0355;8;4;13;
C02554;P0493;8;4;14;
C00269;P0087;8;4;15;
C03609;P0354;8;4;16;
C04109;P0397;8;4;20;
C02713;P0208;8;5;1;
C04065;P0149;8;5;2;
C02402;P0271;8;5;3;
C01762;P0412;8;5;4;
C01852;P0203;8;5;5;
C03159;P0460;8;5;6;
C00493;P0409;8;5;7;
C01537;P0383;8;5;9;
C02238;P0093;8;5;10;
C00686;P0377;8;5;12;
C01102;P0163;8;5;13;
C02443;P0376;8;5;14;
C00651;P0237;8;5;16;
C01346;P0348;8;5;17;
C02950;P0026;8;5;18;
C04594;P0070;8;5;20;
C03333;P0088;8;6;1;
C01921;P0234;8;6;2;
C04444;P0198;8;6;4;
C02416;P0309;8;6;6;
C01117;P0420;8;6;9;
C00092;P0236;8;6;10;
C02668;P0380;8;6;11;
C01128;P0302;8;6;12;
C04311;P0434;8;6;13;
C00822;P0030;8;6;14;
C04046;P0459;8;6;15;
C02897;P0206;8;6;16;
C02287;P0154;8;6;17;
C03186;P0048;8;6;18;
C01213;P0077;8;6;19;
C04818;P0022;8;6;20;
C01580;P0125;8;7;1;
C02152;P0445;8;7;3;
C01982;P0268;8;7;4;
C01432;P0196;8;7;5;
C04991;P0242;8;7;6;
C04181;P0171;8;7;8;
C01080;P0436;8;7;9;
C01450;P0034;8;7;10;
C01870;P0360;8;7;11;
C03175;P0105;8;7;12;
C00498;P0261;8;7;13;
C03611;P0364;8;7;14;
C02532;P0108;8;7;15;
C04091;P0099;8;7;16;
C01133;P0429;8;7;17;
C04893;P0121;8;7;18;
C02174;P0059;8;7;19;
C01967;P0140;8;7;20;
C04687;P0412;8;8;1;
C00471;P0412;8;8;3;
C04265;P0409;8;8;4;
C04374;P0240;8;8;5;
C01240;P0213;8;8;7;
C03083;P0474;8;8;8;
C01824;P0158;8;8;9;
C00285;P0438;8;8;10;
C02433;P0462;8;8;11;
C00903;P0039;8;8;12;
C03242;P0421;8;8;13;
C04150;P0259;8;8;14;
C04452;P0254;8;8;15;
C04750;P0349;8;8;16;
C03019;P0181;8;8;17;
C01631;P0030;8;8;18;
C01490;P0198;8;8;19;
C03701;P0473;8;9;1;
C04596;P0428;8;9;2;
C04197;P0356;8;9;3;
C04609;P0454;8;9;4;
C03091;P0350;8;9;6;
C02934;P0483;8;9;8;
C00692;P0458;8;9;9;
C00139;P0370;8;9;12;
C01698;P0416;8;9;13;
C05050;P0162;8;9;14;
C01370;P0481;8;9;15;
C04964;P0125;8;9;16;
C02314;P0047;8;9;17;
C02516;P0348;8;9;18;
C01170;P0008;8;9;19;
C02321;P0186;8;9;20;
C00569;P0110;8;10;1;
C01552;P0245;8;10;2;
C00006;P0204;8;10;3;
C03107;P0375;8;10;4;
C04209;P0447;8;10;8;
C00645;P0232;8;10;9;
C03622;P0442;8;10;10;
C04037;P0434;8;10;11;
C00915;P0493;8;10;12;
C02689;P0234;8;10;13;
C04738;P0386;8;10;15;
C04296;P0427;8;10;16;
C04666;P0463;8;10;17;
C02369;P0346;8;10;18;
C04977;P0418;8;10;19;
C01238;P0002;8;10;20;
C05015;P0105;9;1;1;
C00454;P0370;9;1;2;
C02922;P0329;9;1;4;
C00752;P0051;9;1;5;
C04453;P0392;9;1;6;
C02242;P0146;9;1;7;
C04384;P0349;9;1;8;
C01461;P0212;9;1;9;
C03865;P0244;9;1;10;
C01579;P0282;9;1;11;
C03613;P0112;9;1;12;
C03766;P0221;9;1;13;
C04329;P0051;9;1;14;
C01035;P0290;9;1;15;
C04474;P0424;9;1;17;
C03487;P0375;9;1;18;
C00384;P0311;9;1;19;
C03402;P0059;9;1;20;
C00284;P0119;9;2;2;
C00832;P0087;9;2;3;
C03191;P0343;9;2;4;
C01109;P0141;9;2;5;
C03673;P0048;9;2;6;
C03061;P0337;9;2;7;
C01504;P0097;9;2;9;
C04247;P0058;9;2;10;
C00825;P0164;9;2;12;
C00119;P0184;9;2;13;
C04058;P0280;9;2;14;
C00448;P0274;9;2;16;
C00259;P0386;9;2;17;
C00540;P0411;9;2;18;
C01689;P0316;9;2;19;
C01893;P0401;9;2;20;
C03458;P0209;9;3;1;
C03368;P0369;9;3;2;
C04856;P0465;9;3;4;
C00573;P0329;9;3;5;
C02650;P0124;9;3;6;
C02879;P0087;9;3;7;
C04062;P0138;9;3;8;
C03511;P0463;9;3;10;
C01455;P0119;9;3;11;
C04317;P0210;9;3;12;
C00553;P0021;9;3;13;
C00360;P0500;9;3;16;
C00248;P0308;9;3;17;
C00399;P0237;9;3;18;
C00298;P0331;9;3;20;
C00566;P0033;9;4;2;
C00027;P0110;9;4;3;
C01820;P0182;9;4;4;
C03127;P0278;9;4;5;
C02365;P0107;9;4;6;
C03077;P0302;9;4;7;
C04394;P0146;9;4;9;
C04130;P0308;9;4;10;
C03096;P0148;9;4;11;
C00344;P0496;9;4;12;
C01478;P0106;9;4;14;
C01320;P0127;9;4;15;
C03020;P0062;9;4;16;
C03857;P0478;9;4;17;
C02448;P0034;9;4;18;
C03680;P0440;9;4;19;
C02783;P0381;9;4;20;
C01709;P0115;9;5;1;
C04263;P0270;9;5;2;
C04215;P0227;9;5;3;
C03478;P0028;9;5;4;
C03311;P0376;9;5;7;
C03031;P0312;9;5;8;
C05020;P0048;9;5;10;
C02172;P0376;9;5;11;
C00530;P0365;9;5;15;
C04257;P0292;9;5;16;
C03662;P0437;9;5;18;
C01632;P0042;9;5;19;
C00332;P0075;9;5;20;
C04184;P0175;9;6;1;
C03899;P0448;9;6;2;
C01067;P0153;9;6;3;
C01905;P0159;9;6;4;
C04985;P0421;9;6;7;
C03804;P0450;9;6;8;
C02749;P0271;9;6;9;
C02994;P0142;9;6;10;
C02587;P0245;9;6;11;
C04772;P0329;9;6;12;
C03548;P0392;9;6;13;
C04853;P0197;9;6;14;
C03056;P0072;9;6;15;
C02694;P0042;9;6;17;
C03592;P0199;9;6;18;
C00547;P0201;9;6;19;
C00789;P0486;9;7;1;
C00977;P0207;9;7;2;
C04854;P0001;9;7;3;
C02978;P0332;9;7;4;
C01901;P0422;9;7;5;
C01169;P0192;9;7;6;
C03231;P0070;9;7;8;
C03130;P0465;9;7;10;
C00176;P0242;9;7;11;
C02347;P0175;9;7;14;
C04005;P0125;9;7;16;
C00802;P0233;9;7;17;
C01569;P0378;9;7;18;
C00662;P0205;9;7;19;
C02998;P0087;9;7;20;
C01344;P0105;9;8;1;
C04776;P0418;9;8;2;
C04975;P0085;9;8;3;
C02053;P0281;9;8;5;
C04539;P0308;9;8;6;
C00580;P0051;9;8;7;
C03605;P0498;9;8;8;
C04630;P0129;9;8;9;
C04368;P0299;9;8;11;
C00972;P0261;9;8;12;
C00940;P0495;9;8;13;
C00307;P0269;9;8;15;
C03778;P0317;9;8;17;
C04756;P0233;9;8;18;
C01118;P0216;9;8;19;
C04904;P0289;9;8;20;
C04690;P0223;9;9;1;
C04662;P0173;9;9;2;
C01598;P0017;9;9;4;
C00506;P0341;9;9;5;
C03568;P0343;9;9;7;
C00586;P0115;9;9;8;
C01125;P0248;9;9;9;
C02692;P0470;9;9;10;
C00927;P0056;9;9;11;
C01713;P0317;9;9;12;
C02305;P0208;9;9;13;
C04908;P0231;9;9;15;
C04175;P0475;9;9;16;
C03608;P0326;9;9;17;
C05014;P0233;9;9;18;
C01604;P0304;9;9;19;
C00076;P0426;9;9;20;
C03981;P0143;9;10;3;
C04736;P0300;9;10;4;
C01001;P0272;9;10;5;
C02181;P0013;9;10;6;
C03528;P0473;9;10;7;
C04471;P0064;9;10;8;
C04677;P0148;9;10;9;
C04114;P0295;9;10;10;
C00658;P0179;9;10;11;
C03452;P0469;9;10;12;
C03579;P0380;9;10;13;
C03606;P0214;9;10;14;
C04314;P0124;9;10;15;
C00296;P0051;9;10;17;
C00646;P0190;9;10;18;
C03201;P0173;9;10;20;
C03672;P0066;10;1;1;
C03463;P0200;10;1;3;
C01885;P0317;10;1;4;
C04375;P0179;10;1;7;
C02280;P0427;10;1;8;
C01023;P0082;10;1;10;
C01315;P0093;10;1;11;
C02721;P0351;10;1;12;
C01069;P0011;10;1;13;
C04486;P0074;10;1;14;
C03226;P0500;10;1;15;
C04369;P0470;10;1;16;
C03050;P0069;10;1;17;
C00326;P0114;10;1;18;
C01715;P0018;10;1;19;
C00525;P0274;10;1;20;
C05072;P0204;10;2;1;
C03631;P0030;10;2;2;
C00329;P0483;10;2;4;
C04773;P0470;10;2;5;
C05099;P0172;10;2;7;
C03729;P0362;10;2;8;
C04235;P0158;10;2;9;
C04358;P0427;10;2;10;
C04331;P0073;10;2;11;
C00694;P0397;10;2;12;
C02301;P0290;10;2;13;
C01436;P0036;10;2;14;
C04647;P0407;10;2;15;
C01203;P0171;10;2;17;
C00406;P0433;10;2;18;
C02778;P0276;10;2;19;
C04516;P0390;10;3;1;
C00568;P0244;10;3;2;
C02572;P0130;10;3;3;
C03924;P0063;10;3;4;
C02719;P0357;10;3;5;
C00671;P0430;10;3;6;
C04614;P0097;10;3;7;
C02210;P0206;10;3;8;
C00186;P0123;10;3;10;
C01524;P0068;10;3;11;
C02847;P0257;10;3;12;
C04312;P0461;10;3;13;
C02561;P0374;10;3;14;
C01662;P0461;10;3;15;
C00419;P0135;10;3;17;
C02764;P0353;10;3;19;
C03535;P0117;10;3;20;
C02515;P0421;10;4;1;
C02492;P0104;10;4;2;
C03223;P0197;10;4;3;
C01112;P0090;10;4;4;
C03843;P0195;10;4;6;
C00631;P0320;10;4;8;
C01545;P0156;10;4;9;
C05063;P0090;10;4;10;
C02114;P0483;10;4;11;
C00379;P0293;10;4;12;
C02578;P0300;10;4;13;
C01691;P0447;10;4;14;
C03756;P0318;10;4;15;
C04326;P0189;10;4;16;
C03935;P0159;10;4;17;
C01926;P0500;10;4;18;
C00104;P0039;10;4;19;
C01766;P0484;10;4;20;
C00265;P0470;10;5;1;
C02924;P0369;10;5;2;
C02511;P0403;10;5;3;
C02893;P0267;10;5;4;
C01948;P0451;10;5;5;
C01049;P0217;10;5;6;
C04322;P0067;10;5;7;
C03171;P0315;10;5;8;
C02508;P0340;10;5;9;
C00843;P0256;10;5;10;
C05061;P0051;10;5;11;
C02876;P0413;10;5;12;
C03820;P0139;10;5;13;
C01331;P0449;10;5;14;
C02537;P0319;10;5;15;
C03565;P0496;10;5;16;
C04139;P0423;10;5;17;
C00122;P0404;10;5;18;
C00912;P0484;10;5;20;
C00740;P0230;10;6;1;
C00417;P0028;10;6;2;
C04697;P0224;10;6;3;
C02936;P0067;10;6;4;
C02810;P0263;10;6;5;
C03916;P0130;10;6;6;
C02187;P0126;10;6;7;
C03794;P0124;10;6;8;
C02746;P0067;10;6;9;
C02595;P0457;10;6;10;
C02488;P0262;10;6;11;
C02798;P0219;10;6;12;
C00152;P0024;10;6;13;
C02952;P0035;10;6;14;
C02523;P0190;10;6;15;
C00475;P0291;10;6;16;
C03809;P0475;10;6;17;
C02196;P0491;10;6;19;
C03418;P0196;10;7;1;
C00385;P0377;10;7;3;
C03196;P0340;10;7;4;
C01154;P0147;10;7;6;
C03959;P0398;10;7;7;
C03208;P0295;10;7;8;
C03827;P0084;10;7;9;
C02635;P0346;10;7;10;
C02386;P0203;10;7;11;
C00431;P0236;10;7;12;
C04648;P0161;10;7;13;
C04340;P0149;10;7;14;
C01317;P0012;10;7;15;
C02641;P0048;10;7;16;
C04887;P0137;10;7;17;
C01371;P0309;10;7;18;
C02921;P0118;10;7;19;
C01477;P0168;10;7;20;
C04255;P0484;10;8;1;
C04925;P0167;10;8;2;
C04518;P0015;10;8;3;
C00761;P0322;10;8;4;
C01909;P0431;10;8;5;
C00949;P0008;10;8;6;
C02834;P0212;10;8;7;
C04746;P0313;10;8;8;
C04706;P0363;10;8;10;
C04436;P0416;10;8;11;
C00015;P0349;10;8;12;
C03410;P0094;10;8;13;
C04437;P0281;10;8;14;
C00648;P0066;10;8;15;
C03751;P0289;10;8;16;
C03207;P0357;10;8;18;
C03072;P0436;10;8;20;
C04839;P0338;10;9;1;
C03383;P0214;10;9;2;
C04651;P0074;10;9;4;
C02729;P0374;10;9;6;
C04356;P0458;10;9;7;
C03697;P0407;10;9;8;
C01324;P0469;10;9;9;
C02722;P0477;10;9;10;
C00107;P0176;10;9;11;
C02490;P0385;10;9;12;
C01805;P0362;10;9;14;
C01045;P0391;10;9;15;
C00837;P0030;10;9;16;
C02678;P0174;10;9;17;
C03775;P0018;10;9;18;
C04961;P0442;10;9;19;
C01756;P0302;10;9;20;
C01752;P0268;10;10;2;
C02184;P0402;10;10;3;
C04305;P0355;10;10;4;
C00524;P0082;10;10;6;
C00476;P0201;10;10;7;
C00181;P0171;10;10;9;
C00438;P0055;10;10;10;
C02614;P0457;10;10;11;
C02328;P0029;10;10;13;
C04342;P0482;10;10;14;
C03125;P0018;10;10;16;
C03678;P0009;10;10;18;
C04722;P0493;10;10;19;
C00484;P0388;10;10;20;
C03991;P0069;11;1;1;
C04616;P0211;11;1;2;
C03738;P0254;11;1;3;
C03021;P0046;11;1;4;
C03740;P0332;11;1;5;
C02832;P0393;11;1;6;
C01650;P0195;11;1;7;
C01388;P0286;11;1;8;
C02077;P0142;11;1;9;
C00023;P0225;11;1;10;
C01999;P0348;11;1;11;
C01739;P0047;11;1;12;
C04129;P0426;11;1;14;
C01026;P0454;11;1;15;
C02220;P0163;11;1;16;
C04903;P0034;11;1;17;
C02900;P0224;11;1;19;
C01954;P0291;11;1;20;
C00173;P0029;11;2;1;
C01470;P0255;11;2;2;
C02711;P0347;11;2;3;
C03430;P0208;11;2;4;
C00302;P0399;11;2;5;
C00858;P0019;11;2;6;
C00528;P0358;11;2;7;
C04431;P0094;11;2;8;
C01295;P0234;11;2;9;
C02105;P0415;11;2;10;
C04620;P0317;11;2;11;
C04845;P0121;11;2;12;
C04950;P0283;11;2;13;
C01025;P0349;11;2;14;
C02872;P0088;11;2;15;
C03853;P0418;11;2;16;
C01806;P0455;11;2;17;
C04216;P0212;11;2;18;
C02822;P0255;11;2;19;
C02414;P0295;11;2;20;
C02818;P0498;11;3;1;
C01433;P0137;11;3;2;
C01972;P0486;11;3;3;
C01686;P0089;11;3;4;
C01193;P0102;11;3;5;
C01827;P0231;11;3;6;
C04070;P0041;11;3;7;
C03602;P0056;11;3;8;
C01640;P0252;11;3;9;
C03285;P0393;11;3;11;
C00625;P0204;11;3;12;
C00624;P0159;11;3;13;
C04711;P0230;11;3;14;
C04838;P0397;11;3;16;
C00290;P0419;11;3;17;
C02468;P0332;11;3;18;
C00920;P0279;11;3;20;
C00033;P0183;11;4;1;
C02211;P0009;11;4;2;
C04558;P0303;11;4;4;
C04092;P0047;11;4;5;
C00808;P0499;11;4;6;
C03870;P0410;11;4;7;
C04044;P0212;11;4;8;
C00801;P0095;11;4;9;
C02491;P0313;11;4;10;
C03199;P0402;11;4;11;
C00654;P0267;11;4;12;
C00396;P0474;11;4;13;
C02659;P0060;11;4;14;
C02026;P0226;11;4;15;
C04833;P0244;11;4;16;
C04623;P0414;11;4;17;
C02046;P0364;11;4;19;
C00314;P0459;11;4;20;
C04399;P0362;11;5;2;
C00579;P0388;11;5;3;
C04729;P0225;11;5;4;
C01918;P0477;11;5;6;
C04007;P0479;11;5;7;
C05049;P0093;11;5;8;
C02932;P0286;11;5;9;
C00961;P0312;11;5;10;
C03467;P0107;11;5;11;
C01802;P0463;11;5;12;
C04191;P0092;11;5;13;
C00833;P0260;11;5;14;
C01267;P0360;11;5;15;
C00468;P0428;11;5;16;
C00887;P0137;11;5;17;
C02276;P0322;11;5;18;
C02645;P0382;11;5;19;
C04124;P0415;11;5;20;
C00941;P0306;11;6;1;
C00123;P0055;11;6;2;
C01891;P0475;11;6;3;
C02676;P0218;11;6;4;
C00650;P0089;11;6;5;
C04980;P0114;11;6;6;
C04779;P0290;11;6;8;
C00496;P0216;11;6;10;
C03388;P0372;11;6;11;
C04220;P0444;11;6;13;
C01964;P0372;11;6;14;
C04308;P0141;11;6;15;
C02826;P0438;11;6;17;
C00362;P0283;11;6;18;
C04701;P0455;11;6;19;
C01807;P0401;11;7;1;
C03002;P0270;11;7;3;
C00800;P0277;11;7;4;
C03112;P0251;11;7;5;
C02244;P0213;11;7;6;
C02640;P0434;11;7;7;
C00022;P0134;11;7;9;
C02463;P0144;11;7;10;
C03069;P0304;11;7;12;
C05059;P0067;11;7;13;
C04504;P0043;11;7;14;
C03357;P0250;11;7;15;
C01408;P0078;11;7;16;
C03922;P0124;11;7;17;
C01944;P0275;11;7;20;
C02544;P0109;11;8;1;
C00381;P0248;11;8;4;
C03017;P0409;11;8;5;
C02639;P0023;11;8;6;
C01556;P0111;11;8;7;
C02232;P0044;11;8;8;
C04145;P0101;11;8;9;
C02902;P0145;11;8;10;
C04440;P0268;11;8;11;
C00860;P0008;11;8;12;
C02866;P0363;11;8;13;
C00870;P0499;11;8;14;
C03495;P0239;11;8;16;
C02704;P0105;11;8;17;
C01269;P0318;11;8;18;
C00313;P0132;11;8;20;
C00519;P0394;11;9;1;
C02748;P0181;11;9;2;
C04907;P0110;11;9;3;
C01085;P0098;11;9;4;
C03987;P0380;11;9;5;
C03252;P0285;11;9;8;
C03304;P0235;11;9;9;
C04202;P0197;11;9;10;
C03123;P0129;11;9;11;
C01873;P0134;11;9;13;
C03401;P0010;11;9;14;
C04173;P0217;11;9;15;
C00502;P0013;11;9;16;
C01362;P0484;11;9;17;
C02218;P0223;11;9;18;
C00723;P0078;11;9;19;
C02776;P0205;11;9;20;
C03647;P0074;11;10;1;
C01176;P0455;11;10;2;
C04863;P0139;11;10;3;
C02714;P0014;11;10;4;
C02941;P0438;11;10;5;
C01541;P0382;11;10;6;
C03999;P0355;11;10;7;
C01248;P0108;11;10;8;
C02579;P0390;11;10;9;
C04520;P0052;11;10;10;
C03153;P0124;11;10;11;
C00606;P0134;11;10;12;
C04502;P0237;11;10;13;
C00203;P0446;11;10;14;
C01946;P0272;11;10;15;
C02502;P0146;11;10;16;
C04362;P0191;11;10;17;
